DATE,PRICE_INR,RAINFALL_MM,MAX_TEMP_C,MIN_TEMP_C,MEAN_TEMP_C,HUMIDITY_PERCENT
2016-07-18,820,18.18,25.5,21.86,23.68,91.65
2016-07-19,820,14.32,25.47,22.39,23.93,91.09
2016-07-20,820,48.66,26.02,22.34,24.18,91.1
2016-07-21,820,55.79,25.2,22.84,24.02,91.44
2016-07-22,820,39.57,25.12,22.66,23.89,91.58
2016-07-23,820,45.39,24.92,22.76,23.84,93.71
2016-07-24,820,19.44,25.22,22.52,23.87,92.43
2016-07-25,820,5.31,25.98,22.06,24.02,89.82
2016-07-26,820,8.82,26.18,21.84,24.01,89.68
2016-07-27,820,8.75,24.64,22.12,23.38,92.89
2016-07-28,820,15.65,25.42,22.2,23.81,91.56
2016-07-29,820,19.94,24.5,21.86,23.18,91.39
2016-07-30,820,23.52,24.75,21.79,23.27,92.43
2016-07-31,820,14.05,25.18,21.98,23.58,91.81
2016-08-01,520,10.74,25.9,22.42,24.16,90.28
2016-08-02,420,11.94,25.8,22.9,24.35,90.14
2016-08-03,420,13.94,25.99,22.81,24.4,90.14
2016-08-04,290,46.22,25.88,22.66,24.27,91.05
2016-08-05,420,35.42,25.72,22.98,24.35,91.04
2016-08-06,370,28.45,26.04,22.82,24.43,90.49
2016-08-07,170,21.66,26.07,22.71,24.39,90.92
2016-08-08,130,24.67,25.96,22.88,24.42,90.53
2016-08-09,130,9.74,26.24,22.6,24.42,89.34
2016-08-10,150,11.68,25.88,22.6,24.24,90.02
2016-08-11,210,20.5,26.32,22.86,24.59,90.39
2016-08-12,250,16.36,26.33,23.01,24.67,90.98
2016-08-13,190,15.7,26.4,22.8,24.6,89.87
2016-08-14,250,15.37,26.12,22.58,24.35,89.51
2016-08-15,330,22.07,26.1,22.58,24.34,89.48
2016-08-16,330,22.18,26.28,22.64,24.46,89.83
2016-08-17,420,18.65,26.34,22.72,24.53,90.21
2016-08-18,420,20.43,26.1,22.42,24.26,90.64
2016-08-19,520,14.17,26.38,22.06,24.22,90.46
2016-08-20,820,4.5,26.78,21.96,24.37,89.21
2016-08-21,720,12.5,27.3,22.18,24.74,89.86
2016-08-22,420,18.96,26.94,22.62,24.78,88.94
2016-08-23,620,32.9,26.42,22.83,24.62,90.42
2016-08-24,420,16.66,26.02,23.14,24.58,91.22
2016-08-25,520,15.4,26.26,22.56,24.41,91.79
2016-08-26,420,10.92,26.35,22.33,24.34,90.4
2016-08-27,420,12.75,26.32,22.58,24.45,89.81
2016-08-28,310,19.85,26.04,22.6,24.32,89.99
2016-08-29,330,12.36,26.42,22.56,24.49,91.1
2016-08-30,270,21.8,25.64,22.96,24.3,92.22
2016-08-31,370,22.99,25.65,21.28,23.47,91.32
2016-09-01,520,11.95,26.02,21.4,23.71,90.52
2016-09-02,720,14.04,25.28,22.06,23.67,91.11
2016-09-03,820,13.32,25.66,21.8,23.73,90.13
2016-09-04,820,5.9,26.08,21.96,24.02,88.72
2016-09-05,520,4.15,26.13,21.87,24.0,88.77
2016-09-06,250,5.85,26.24,21.52,23.88,87.31
2016-09-07,310,3.76,26.14,21.2,23.67,86.66
2016-09-08,460,2.69,25.96,21.12,23.54,88.0
2016-09-09,520,0.42,26.94,21.36,24.15,87.13
2016-09-10,420,0.36,26.82,21.46,24.14,87.98
2016-09-11,520,2.21,25.94,21.48,23.71,89.96
2016-09-12,330,2.65,27.06,21.47,24.26,87.57
2016-09-13,250,10.2,27.04,22.18,24.61,88.77
2016-09-14,420,11.09,26.62,22.4,24.51,89.42
2016-09-15,420,13.08,26.38,22.6,24.49,90.28
2016-09-16,420,11.93,26.64,22.36,24.5,88.72
2016-09-17,210,9.02,26.12,22.42,24.27,87.72
2016-09-18,190,10.2,26.24,22.26,24.25,88.3
2016-09-19,170,4.39,26.26,22.0,24.13,89.13
2016-09-20,150,8.03,26.4,22.02,24.21,88.38
2016-09-21,150,21.79,25.74,22.14,23.94,89.69
2016-09-22,230,8.25,25.56,21.92,23.74,89.01
2016-09-23,210,21.19,25.96,22.24,24.1,90.09
2016-09-24,330,21.74,25.88,22.32,24.1,91.05
2016-09-25,330,14.43,25.9,21.48,23.69,89.31
2016-09-26,420,18.33,26.38,21.72,24.05,91.31
2016-09-27,420,9.4,26.14,22.36,24.25,91.93
2016-09-28,520,13.37,25.88,22.54,24.21,93.65
2016-09-29,720,3.29,27.05,21.53,24.29,90.62
2016-09-30,820,1.99,26.43,21.43,23.93,88.88
2016-10-01,820,1.46,26.1,21.3,23.7,87.91
2016-10-02,820,0.24,27.06,21.44,24.25,86.2
2016-10-03,820,0.13,27.45,21.51,24.48,85.25
2016-10-04,820,1.02,26.68,21.58,24.13,85.58
2016-10-05,820,0.68,26.46,20.94,23.7,86.66
2016-10-06,820,0.32,26.14,20.6,23.37,85.29
2016-10-07,820,2.6,27.06,21.12,24.09,85.06
2016-10-08,820,3.46,26.68,21.46,24.07,87.61
2016-10-09,820,12.05,25.74,21.86,23.8,89.33
2016-10-10,820,13.3,26.24,22.24,24.24,88.12
2016-10-11,420,27.12,26.32,22.8,24.56,92.32
2016-10-12,210,10.28,27.26,22.62,24.94,88.67
2016-10-13,350,4.18,27.52,22.82,25.17,90.22
2016-10-14,520,2.76,28.88,21.4,25.14,85.26
2016-10-15,720,0.03,28.68,19.61,24.15,77.82
2016-10-16,460,0.0,28.66,19.2,23.93,79.24
2016-10-17,820,0.0,28.77,19.03,23.9,80.05
2016-10-18,720,0.0,28.12,20.08,24.1,80.26
2016-10-19,820,0.0,28.21,20.55,24.38,81.02
2016-10-20,330,0.0,28.08,20.14,24.11,81.22
2016-10-21,620,0.0,28.47,20.09,24.28,80.42
2016-10-22,620,0.0,27.91,20.45,24.18,80.1
2016-10-23,420,0.0,27.34,20.54,23.94,77.98
2016-10-24,420,0.0,27.21,21.29,24.25,82.23
2016-10-25,330,0.0,27.77,20.95,24.36,83.05
2016-10-26,460,0.0,29.32,19.62,24.47,78.61
2016-10-27,460,0.0,29.42,19.06,24.24,77.19
2016-10-28,720,0.0,29.03,20.83,24.93,72.65
2016-10-29,820,0.0,28.08,20.3,24.19,73.89
2016-10-30,820,0.08,29.68,20.68,25.18,79.66
2016-10-31,820,0.69,29.62,22.2,25.91,80.01
2016-11-01,820,2.63,29.28,22.54,25.91,82.72
2016-11-02,820,0.14,28.96,22.24,25.6,80.46
2016-11-03,820,0.15,29.62,22.02,25.82,82.43
2016-11-04,820,0.04,29.24,21.28,25.26,80.97
2016-11-05,820,0.0,27.72,18.89,23.3,76.51
2016-11-06,820,0.0,26.98,18.62,22.8,71.22
2016-11-07,520,0.0,27.99,18.31,23.15,76.16
2016-11-08,620,0.0,28.81,18.19,23.5,66.26
2016-11-09,310,0.0,29.19,17.67,23.43,68.15
2016-11-10,420,0.0,27.9,18.72,23.31,71.15
2016-11-11,620,0.0,27.61,19.05,23.33,72.41
2016-11-12,820,0.0,28.36,19.86,24.11,72.54
2016-11-13,250,0.21,28.58,20.52,24.55,78.56
2016-11-14,350,1.31,29.52,21.42,25.47,81.9
2016-11-15,210,1.35,29.22,22.12,25.67,81.13
2016-11-16,170,0.17,29.71,21.65,25.68,77.52
2016-11-17,170,0.0,30.53,21.21,25.87,75.49
2016-11-18,250,0.0,30.32,20.22,25.27,72.06
2016-11-19,260,0.0,30.26,20.1,25.18,72.35
2016-11-20,210,0.0,27.36,20.38,23.87,75.43
2016-11-21,330,0.0,29.42,19.47,24.44,69.3
2016-11-22,520,0.0,29.05,18.89,23.97,74.14
2016-11-23,420,0.0,28.87,17.81,23.34,67.21
2016-11-24,520,0.0,29.16,17.34,23.25,66.95
2016-11-25,420,0.0,29.43,17.83,23.63,63.66
2016-11-26,820,0.0,28.98,18.64,23.81,66.77
2016-11-27,330,0.0,29.49,16.71,23.1,62.03
2016-11-28,420,0.0,30.41,17.23,23.82,65.01
2016-11-29,330,0.0,28.66,17.72,23.19,69.62
2016-11-30,420,0.0,28.94,17.74,23.34,62.61
2016-12-01,620,0.0,29.2,17.76,23.48,65.91
2016-12-02,820,0.92,30.32,19.18,24.75,76.32
2016-12-03,820,0.75,29.93,21.01,25.47,79.06
2016-12-04,420,0.08,27.9,21.48,24.69,81.26
2016-12-05,520,0.41,28.86,21.18,25.02,78.72
2016-12-06,420,0.01,29.66,19.12,24.39,70.44
2016-12-07,520,0.0,28.72,18.48,23.6,68.23
2016-12-08,620,0.0,28.74,19.24,23.99,72.42
2016-12-09,420,0.0,28.16,17.12,22.64,69.67
2016-12-10,330,0.0,27.5,15.21,21.35,67.84
2016-12-11,330,0.0,27.79,15.11,21.45,63.26
2016-12-12,720,1.16,28.82,16.94,22.88,64.83
2016-12-13,820,4.92,27.61,18.77,23.19,80.87
2016-12-14,620,2.58,27.28,21.02,24.15,83.84
2016-12-15,520,0.11,29.2,20.2,24.7,75.91
2016-12-16,620,0.02,29.78,20.18,24.98,71.38
2016-12-17,420,0.0,29.24,20.46,24.85,76.41
2016-12-18,520,0.0,29.62,18.88,24.25,68.01
2016-12-19,420,0.0,29.03,17.33,23.18,65.02
2016-12-20,720,0.0,29.51,16.34,22.92,62.04
2016-12-21,720,0.0,29.32,17.12,23.22,66.79
2016-12-22,820,0.0,29.92,16.46,23.19,58.3
2016-12-23,660,0.0,29.28,16.01,22.64,54.88
2016-12-24,660,0.0,29.94,16.08,23.01,55.99
2016-12-25,720,0.0,28.62,17.42,23.02,69.66
2016-12-26,520,0.0,28.94,16.81,22.88,60.9
2016-12-27,420,0.0,30.22,16.24,23.23,54.4
2016-12-28,420,0.0,30.52,17.02,23.77,54.66
2016-12-29,460,0.0,29.84,16.69,23.26,57.48
2016-12-30,520,0.0,29.64,16.9,23.27,60.39
2016-12-31,820,0.0,29.36,17.58,23.47,59.84
